"vuosi","syrtun","oty","toimiala","SLHKY","sllvy"
1,"0002023",1,"G","6","8"
1,"0002025",1,"P","3","1"
1,"0002028",1,"F","8","8"
1,"0002031",1,"R","1","1"
1,"0002032",5,"M","4","6"
1,"0002033",1,"P","6","1"
1,"0002035",1,"F","2","4"
1,"0002037",1,"F","3","5"
1,"0002038",3,"N","7","1"
1,"0002043",1,"I","1","4"
1,"0002047",1,"I","4","5"
1,"0002051",1,"D","4","5"
1,"0002053",1,"D","5","6"
1,"0002054",1,"S","4","1"
1,"0002055",1,"S","7","1"
1,"0002059",1,"H","7","7"
1,"0002060",1,"P","4","1"
1,"0002062",1,"R","3","1"
1,"0002066",3,"N","8","1"
1,"0002076",1,"G","8","8"
1,"0002078",1,"G","1","4"
1,"0002081",1,"I","1","2"
1,"0002082",3,"N","9","1"
1,"0002084",1,"G","7","9"
1,"0002086",1,"G","1","5"
1,"0002090",1,"S","4","1"
1,"0002091",1,"D","7","7"
1,"0002095",1,"G","3","6"
1,"0002098",1,"G","7","8"
1,"0002106",1,"D","5","6"
1,"0002109",1,"I","5","6"
1,"0002111",1,"F","2","5"
1,"0002112",1,"D","4","6"
1,"0002113",3,"N","7","1"
1,"0002114",1,"K","3","1"
1,"0002118",1,"I","3","4"
1,"0002119",1,"F","3","5"
1,"0002120",1,"A","3","5"
1,"0002124",1,"B","9","9"
1,"0002126",1,"F","4","5"
1,"0002128",1,"D","4","6"
1,"0002129",1,"M","5","6"
1,"0002131",1,"D","3","5"
1,"0002137",1,"G","1","5"
1,"0002148",1,"F","1","2"
1,"0002151",1,"M","1","3"
1,"0002156",1,"G","1","4"
1,"0002160",1,"L","3","4"
1,"0002166",1,"F","1","4"
1,"0002169",1,"D","4","5"
1,"0002170",1,"D","5","7"
1,"0002174",3,"N","7","1"
1,"0002180",1,"G","7","8"
1,"0002184",1,"D","4","5"
1,"0002186",1,"P","4","1"
1,"0002189",3,"L","2","1"
1,"0002194",1,"R","4","6"
1,"0002201",1,"D","2","4"
1,"0002203",1,"G","2","4"
1,"0002204",1,"I","1","4"
1,"0002207",1,"D","2","5"
1,"0002211",1,"L","7","8"
1,"0002212",1,"F","3","5"
1,"0002213",1,"D","3","5"
1,"0002216",1,"D","5","6"
1,"0002217",3,"N","9","1"
1,"0002218",1,"M","1","3"
1,"0002219",1,"D","3","5"
1,"0002220",1,"A","1","2"
1,"0002221",1,"G","4","6"
1,"0002237",1,"F","1","4"
1,"0002240",1,"G","1","4"
1,"0002242",1,"F","1","4"
1,"0002249",2,"I","9","8"
1,"0002253",1,"I","1","4"
1,"0002254",1,"G","3","6"
1,"0002261",3,"N","7","1"
1,"0002268",1,"D","9","9"
1,"0002271",1,"P","1","3"
1,"0002273",1,"F","4","5"
1,"0002274",1,"G","3","5"
1,"0002285",1,"G","2","4"
1,"0002287",1,"M","1","3"
1,"0002294",5,"M","6","6"
1,"0002295",1,"K","9","1"
1,"0002297",1,"D","9","9"
1,"0002298",1,"F","8","8"
1,"0002300",1,"D","5","6"
1,"0002302",3,"L","4","5"
1,"0002303",1,"L","1","1"
1,"0002304",1,"G","3","5"
1,"0002306",1,"F","5","6"
1,"0002307",1,"O","2","1"
1,"0002311",1,"D","1","2"
1,"0002313",1,"I","1","3"
1,"0002315",1,"D","5","6"
1,"0002316",1,"D","8","7"
1,"0002321",1,"M","6","6"
1,"0002323",1,"H","1","4"
1,"0002333",1,"I","1","2"
1,"0002338",1,"D","4","5"
1,"0002341",1,"D","9","8"
1,"0002344",1,"G","1","2"
1,"0002345",1,"S","1","1"
1,"0002347",3,"N","5","1"
1,"0002350",1,"D","9","8"
1,"0002352",1,"D","4","6"
1,"0002354",5,"G","3","6"
1,"0002357",1,"L","1","4"
1,"0002358",1,"H","6","6"
1,"0002359",1,"P","1","3"
1,"0002360",1,"G","1","4"
1,"0002362",1,"G","3","5"
1,"0002363",1,"X","1","3"
1,"0002367",1,"L","1","4"
1,"0002370",3,"N","9","1"
1,"0002371",1,"I","1","2"
1,"0002372",1,"G","5","6"
1,"0002373",1,"K","5","1"
1,"0002374",1,"M","1","4"
1,"0002378",1,"S","2","1"
1,"0002381",1,"G","2","5"
1,"0002382",1,"F","4","5"
1,"0002384",1,"F","4","5"
1,"0002385",1,"P","1","4"
1,"0002386",1,"D","4","6"
1,"0002387",1,"F","4","6"
1,"0002388",1,"P","4","1"
1,"0002390",1,"G","4","6"
1,"0002392",3,"N","8","1"
1,"0002393",1,"G","3","5"
1,"0002396",1,"M","3","5"
1,"0002397",1,"H","3","5"
1,"0002400",1,"O","4","1"
1,"0002402",1,"L","2","4"
1,"0002407",3,"N","7","1"
1,"0002411",5,"G","4","6"
1,"0002412",1,"D","9","9"
1,"0002413",1,"D","9","8"
1,"0002414",5,"G","1","6"
1,"0002416",1,"D","4","5"
1,"0002419",1,"G","2","5"
1,"0002420",1,"S","4","1"
1,"0002426",1,"M","1","2"
1,"0002427",1,"D","3","6"
1,"0002430",1,"D","4","6"
1,"0002431",1,"P","5","1"
1,"0002433",1,"H","4","5"
1,"0002437",5,"G","7","9"
1,"0002443",1,"P","5","1"
1,"0002448",1,"K","4","1"
1,"0002458",1,"D","4","6"
1,"0002461",1,"D","5","6"
1,"0002463",1,"G","4","6"
1,"0002464",1,"D","6","7"
1,"0002467",1,"F","1","3"
1,"0002473",1,"M","6","6"
1,"0002474",1,"D","5","6"
1,"0002475",1,"G","5","7"
1,"0002477",1,"D","8","7"
1,"0002479",5,"G","3","6"
1,"0002482",1,"D","2","5"
1,"0002484",1,"F","1","2"
1,"0002487",1,"D","2","4"
1,"0002490",1,"G","1","5"
1,"0002494",1,"G","7","7"
1,"0002495",1,"D","1","4"
1,"0002496",1,"G","1","5"
1,"0002497",1,"F","3","5"
1,"0002498",1,"M","2","5"
1,"0002502",1,"F","1","4"
1,"0002504",1,"M","1","3"
1,"0002509",1,"I","7","7"
1,"0002510",1,"H","1","2"
1,"0002518",1,"I","7","8"
1,"0002520",1,"D","2","4"
1,"0002524",1,"G","7","9"
1,"0002530",1,"D","2","5"
1,"0002531",1,"F","1","5"
1,"0002533",1,"D","7","7"
1,"0002537",1,"G","5","7"
1,"0002539",1,"P","2","1"
1,"0002542",1,"M","4","5"
1,"0002543",1,"H","2","1"
1,"0002547",3,"N","8","1"
1,"0002548",1,"G","4","6"
1,"0002549",1,"P","1","1"
1,"0002551",1,"D","2","4"
1,"0002555",1,"G","1","5"
1,"0002558",1,"M","4","5"
1,"0002561",1,"G","6","6"
1,"0002562",1,"G","2","5"
1,"0002563",2,"D","7","7"
1,"0002569",1,"D","5","6"
1,"0002572",1,"I","9","7"
1,"0002578",1,"G","8","8"
1,"0002581",1,"G","3","6"
1,"0002584",1,"H","5","6"
1,"0002586",1,"D","4","6"
1,"0002587",1,"F","1","3"
1,"0002589",1,"D","3","5"
1,"0002590",1,"I","3","5"
1,"0002595",1,"G","7","8"
1,"0002598",1,"R","2","4"
1,"0002600",5,"G","2","4"
1,"0002602",1,"F","5","6"
1,"0002604",1,"D","7","7"
1,"0002606",1,"G","1","2"
1,"0002609",1,"F","2","4"
1,"0002610",1,"D","6","7"
1,"0002612",1,"K","1","1"
1,"0002614",1,"B","1","1"
1,"0002615",1,"M","8","8"
1,"0002616",1,"D","1","2"
1,"0002622",1,"S","6","1"
1,"0002625",1,"M","1","4"
1,"0002627",1,"B","2","4"
1,"0002628",1,"O","5","1"
1,"0002629",1,"I","2","4"
1,"0002630",1,"F","1","3"
1,"0002636",1,"S","4","1"
1,"0002639",1,"G","3","6"
1,"0002640",1,"D","7","7"
1,"0002643",1,"G","1","3"
1,"0002644",1,"G","1","3"
1,"0002645",1,"H","2","4"
1,"0002649",1,"D","3","5"
1,"0002650",1,"O","4","1"
1,"0002655",1,"G","2","6"
1,"0002657",1,"D","4","5"
1,"0002659",3,"N","8","1"
1,"0002660",1,"M","9","9"
1,"0002664",1,"D","6","6"
1,"0002665",1,"R","3","5"
1,"0002666",1,"H","8","8"
1,"0002668",1,"G","1","4"
1,"0002669",1,"F","3","5"
1,"0002671",1,"D","6","6"
1,"0002681",1,"D","8","8"
1,"0002682",1,"B","3","1"
1,"0002683",1,"K","7","1"
1,"0002685",3,"N","7","1"
1,"0002688",1,"S","5","1"
1,"0002689",1,"D","1","4"
1,"0002692",1,"I","1","4"
1,"0002693",3,"N","6","1"
1,"0002695",1,"G","3","5"
1,"0002700",1,"D","1","2"
1,"0002701",1,"I","3","5"
1,"0002710",1,"P","4","1"
1,"0002712",1,"G","3","6"
1,"0002713",5,"D","8","8"
1,"0002714",1,"D","7","7"
1,"0002715",1,"G","1","2"
1,"0002716",1,"D","7","8"
1,"0002717",1,"P","1","4"
1,"0002719",1,"T","1","3"
1,"0002720",1,"F","1","4"
1,"0002721",1,"M","6","6"
1,"0002722",3,"N","7","1"
1,"0002725",1,"D","8","7"
1,"0002728",1,"F","3","4"
1,"0002729",3,"N","7","1"
1,"0002731",1,"D","5","7"
1,"0002734",1,"K","6","1"
1,"0002735",1,"H","4","5"
1,"0002738",3,"N","7","1"
1,"0002747",1,"F","1","4"
1,"0002750",3,"N","8","1"
1,"0002754",1,"G","3","6"
1,"0002762",1,"G","2","5"
1,"0002765",1,"F","2","4"
1,"0002766",1,"D","8","8"
1,"0002772",1,"P","7","1"
1,"0002781",1,"P","1","1"
1,"0002784",1,"P","1","1"
1,"0002786",1,"G","2","5"
1,"0002794",1,"D","7","6"
1,"0002798",1,"S","4","1"
1,"0002804",1,"F","4","6"
1,"0002807",2,"O","9","1"
1,"0002809",1,"F","2","4"
1,"0002812",1,"D","5","6"
1,"0002814",1,"H","1","4"
1,"0002818",1,"H","3","4"
1,"0002822",1,"G","7","8"
1,"0002824",1,"G","1","3"
1,"0002826",1,"M","4","6"
1,"0002827",1,"G","1","4"
1,"0002830",1,"D","1","4"
1,"0002834",1,"H","1","4"
1,"0002840",1,"D","6","6"
1,"0002841",1,"P","3","1"
1,"0002848",1,"F","2","4"
1,"0002849",1,"D","3","4"
1,"0002853",1,"M","1","5"
1,"0002855",1,"D","7","7"
1,"0002856",1,"R","3","1"
1,"0002858",3,"N","4","1"
1,"0002860",3,"N","6","1"
1,"0002861",1,"P","8","1"
1,"0002865",1,"D","4","6"
1,"0002866",1,"F","1","3"
1,"0002869",5,"D","1","3"
1,"0002871",1,"L","6","6"
1,"0002874",1,"M","4","5"
1,"0002876",1,"D","4","7"
1,"0002878",1,"F","4","5"
1,"0002879",1,"G","3","6"
1,"0002880",1,"G","7","7"
1,"0002881",1,"L","1","4"
1,"0002882",1,"X","1","2"
1,"0002883",3,"N","8","1"
1,"0002884",1,"M","1","4"
1,"0002885",1,"K","9","1"
1,"0002889",1,"G","3","5"
1,"0002893",1,"F","2","4"
1,"0002896",3,"N","9","1"
1,"0002897",1,"I","5","5"
1,"0002900",1,"G","2","5"
1,"0002901",1,"G","1","4"
1,"0002902",3,"N","9","1"
1,"0002903",1,"F","2","5"
1,"0002904",1,"G","3","5"
1,"0002906",1,"G","5","7"
1,"0002914",1,"I","2","4"
1,"0002916",1,"D","5","6"
1,"0002918",1,"G","2","5"
1,"0002919",1,"G","9","9"
1,"0002922",1,"G","1","5"
1,"0002924",1,"G","1","3"
1,"0002925",1,"D","4","6"
1,"0002927",1,"F","1","4"
1,"0002928",1,"G","1","4"
1,"0002930",1,"F","5","6"
1,"0002931",1,"H","2","5"
1,"0002934",1,"D","9","8"
1,"0002936",1,"I","1","4"
1,"0002938",1,"F","1","2"
1,"0002945",1,"M","4","5"
1,"0002956",1,"F","2","4"
1,"0002962",1,"G","1","5"
1,"0002966",1,"D","4","5"
1,"0002968",1,"D","5","6"
1,"0002969",1,"G","2","5"
1,"0002970",1,"A","2","5"
1,"0002973",1,"K","9","1"
1,"0002974",1,"D","5","6"
1,"0002975",1,"D","9","9"
1,"0002976",1,"G","1","3"
1,"0002980",3,"N","7","1"
1,"0002982",1,"M","4","5"
1,"0002986",1,"D","4","6"
1,"0002990",5,"D","7","7"
1,"0002994",1,"P","3","1"
1,"0002995",1,"M","2","5"
1,"0002996",1,"G","1","3"
1,"0002998",3,"N","7","1"
1,"0003004",1,"O","2","1"
1,"0003006",1,"O","6","1"
1,"0003009",1,"T","1","2"
1,"0003012",1,"I","2","5"
1,"0003016",1,"D","4","6"
1,"0003017",1,"L","1","4"
1,"0003018",1,"I","1","4"
1,"0003021",1,"H","1","1"
1,"0003022",1,"S","3","1"
1,"0003025",1,"L","3","4"
1,"0003028",3,"E","7","7"
1,"0003031",1,"D","2","4"
1,"0003036",1,"P","2","4"
1,"0003047",1,"D","1","4"
1,"0003049",1,"P","7","1"
1,"0003050",1,"M","2","4"
1,"0003051",1,"S","6","1"
1,"0003055",1,"H","5","6"
1,"0003058",1,"G","4","6"
1,"0003060",2,"D","8","8"
1,"0003062",1,"D","7","7"
1,"0003066",1,"L","3","5"
1,"0003067",1,"G","5","6"
1,"0003070",1,"D","1","4"
1,"0003071",1,"P","3","5"
1,"0003072",1,"I","7","7"
1,"0003073",1,"H","3","6"
1,"0003075",1,"L","1","5"
1,"0003076",1,"D","7","7"
1,"0003080",1,"K","2","1"
1,"0003086",1,"G","1","2"
1,"0003087",1,"G","1","4"
1,"0003090",1,"D","1","2"
1,"0003092",1,"I","4","5"
1,"0003094",1,"G","2","4"
1,"0003096",1,"G","4","6"
1,"0003097",1,"I","1","4"
1,"0003098",1,"G","7","8"
1,"0003103",1,"G","7","8"
1,"0003104",3,"N","6","1"
1,"0003108",1,"F","4","5"
1,"0003109",1,"F","6","7"
1,"0003110",1,"D","2","5"
1,"0003112",2,"O","7","1"
1,"0003116",1,"M","4","5"
1,"0003117",1,"L","1","2"
1,"0003120",1,"D","2","4"
1,"0003121",1,"P","3","1"
1,"0003124",3,"N","7","1"
1,"0003126",1,"S","4","1"
1,"0003130",1,"D","2","5"
1,"0003131",1,"R","5","1"
1,"0003132",1,"P","1","4"
1,"0003134",1,"K","1","1"
1,"0003135",1,"M","1","5"
1,"0003137",1,"F","4","6"
1,"0003140",1,"D","8","8"
1,"0003142",1,"D","7","7"
1,"0003143",1,"D","6","7"
1,"0003144",1,"S","4","1"
1,"0003146",1,"D","7","7"
1,"0003147",5,"G","3","6"
1,"0003152",1,"F","6","7"
1,"0003155",1,"G","1","4"
1,"0003164",1,"F","1","4"
1,"0003171",3,"N","9","1"
1,"0003172",1,"D","2","5"
1,"0003173",1,"D","6","7"
1,"0003174",3,"N","9","1"
1,"0003177",1,"I","4","6"
1,"0003187",1,"G","7","8"
1,"0003188",1,"D","4","5"
1,"0003189",5,"G","7","8"
1,"0003194",1,"D","6","7"
1,"0003196",1,"P","6","1"
1,"0003200",1,"M","2","6"
1,"0003202",1,"K","6","1"
1,"0003203",3,"N","9","1"
1,"0003204",1,"P","1","3"
1,"0003206",1,"F","4","6"
1,"0003210",1,"M","4","5"
1,"0003212",1,"S","3","1"
1,"0003214",1,"I","1","4"
1,"0003215",1,"G","2","5"
1,"0003216",1,"G","1","4"
1,"0003219",3,"N","7","1"
1,"0003224",1,"H","6","6"
1,"0003226",1,"D","8","8"
1,"0003228",1,"D","5","6"
1,"0003232",1,"F","1","4"
1,"0003239",1,"D","4","5"
1,"0003240",1,"K","9","1"
1,"0003241",1,"L","1","1"
1,"0003247",1,"G","1","3"
1,"0003249",1,"G","4","6"
1,"0003252",5,"D","4","5"
1,"0003254",1,"M","2","4"
1,"0003258",1,"M","3","5"
1,"0003260",1,"G","4","6"
1,"0003261",1,"T","2","4"
1,"0003262",5,"I","4","1"
1,"0003265",1,"M","6","6"
1,"0003266",1,"D","7","6"
1,"0003267",1,"D","6","8"
1,"0003268",1,"J","6","6"
1,"0003270",1,"D","7","8"
1,"0003272",1,"T","1","1"
1,"0003273",1,"D","4","5"
1,"0003274",1,"H","7","7"
1,"0003275",1,"K","2","1"
1,"0003277",1,"D","9","8"
1,"0003278",1,"D","3","4"
1,"0003280",1,"G","3","5"
1,"0003283",1,"F","6","7"
1,"0003287",1,"D","2","4"
1,"0003288",3,"N","4","1"
1,"0003292",2,"D","9","8"
1,"0003293",1,"D","7","7"
1,"0003298",1,"O","5","6"
1,"0003300",1,"D","1","4"
1,"0003301",1,"F","9","9"
1,"0003304",5,"G","5","7"
1,"0003306",1,"L","1","1"
1,"0003309",1,"O","4","6"
1,"0003310",2,"D","9","9"
1,"0003313",1,"P","7","1"
1,"0003316",3,"N","8","1"
1,"0003319",1,"H","6","6"
1,"0003326",3,"N","8","1"
1,"0003327",1,"S","4","1"
1,"0003328",1,"G","3","6"
1,"0003330",1,"M","1","3"
1,"0003332",1,"G","8","9"
1,"0003334",1,"G","1","4"
1,"0003336",1,"F","4","5"
1,"0003338",1,"D","4","5"
1,"0003344",1,"I","6","6"
1,"0003346",1,"F","6","7"
1,"0003350",1,"S","1","1"
1,"0003354",1,"G","1","5"
1,"0003355",1,"P","1","1"
1,"0003358",1,"S","6","1"
1,"0003359",5,"G","7","8"
1,"0003363",1,"F","2","4"
1,"0003366",1,"G","1","5"
1,"0003369",1,"G","1","5"
1,"0003370",1,"G","3","6"
1,"0003371",3,"N","8","1"
1,"0003372",1,"F","1","4"
1,"0003375",1,"G","6","7"
1,"0003378",1,"G","7","7"
1,"0003379",1,"M","1","4"
1,"0003381",3,"N","6","1"
1,"0003382",1,"S","3","1"
1,"0003383",2,"O","9","1"
1,"0003386",1,"F","1","2"
1,"0003387",1,"G","5","8"
1,"0003388",1,"H","1","3"
1,"0003394",1,"A","1","2"
1,"0003395",1,"D","7","8"
1,"0003398",1,"G","4","6"
1,"0003399",1,"D","4","5"
1,"0003404",1,"F","1","3"
1,"0003405",1,"I","2","4"
1,"0003406",1,"D","7","7"
1,"0003407",2,"I","6","6"
1,"0003411",1,"D","9","9"
1,"0003412",3,"L","3","5"
1,"0003414",1,"G","1","3"
1,"0003415",1,"R","2","5"
1,"0003420",1,"K","9","1"
1,"0003421",1,"M","4","6"
1,"0003424",1,"G","1","4"
1,"0003425",1,"G","7","9"
1,"0003427",1,"M","1","3"
1,"0003428",1,"G","3","6"
1,"0003432",1,"G","4","6"
1,"0003438",1,"G","1","5"
1,"0003441",1,"M","2","5"
1,"0003443",3,"N","8","1"
1,"0003444",1,"G","4","6"
1,"0003445",1,"G","4","6"
1,"0003448",1,"G","2","5"
1,"0003449",1,"G","7","8"
1,"0003451",1,"L","6","6"
1,"0003452",1,"G","4","7"
1,"0003455",1,"F","2","5"
1,"0003456",1,"G","2","5"
1,"0003458",1,"D","1","2"
1,"0003459",1,"F","1","4"
1,"0003460",1,"B","1","4"
1,"0003462",1,"D","3","5"
1,"0003465",3,"N","7","1"
1,"0003466",1,"G","6","8"
1,"0003467",1,"S","7","1"
1,"0003468",1,"D","6","6"
1,"0003477",1,"D","3","6"
1,"0003478",1,"H","1","4"
1,"0003479",1,"T","1","2"
1,"0003480",1,"F","9","9"
1,"0003482",1,"F","7","8"
1,"0003485",1,"I","2","5"
1,"0003490",1,"M","5","5"
1,"0003493",1,"G","3","5"
1,"0003497",1,"D","1","4"
1,"0003500",1,"D","8","8"
1,"0003502",1,"D","2","4"
1,"0003503",5,"M","4","5"
1,"0003504",1,"A","4","6"
1,"0003506",1,"L","7","8"
1,"0003513",3,"N","9","1"
1,"0003515",1,"D","6","6"
1,"0003525",1,"G","2","5"
1,"0003526",1,"S","5","1"
1,"0003528",1,"D","1","4"
1,"0003530",1,"I","1","4"
1,"0003531",1,"F","1","3"
1,"0003536",1,"D","3","5"
1,"0003537",3,"N","7","1"
1,"0003538",1,"G","6","7"
1,"0003539",1,"I","4","5"
1,"0003540",1,"L","2","5"
1,"0003542",1,"D","1","4"
1,"0003543",1,"K","7","1"
1,"0003544",1,"I","1","2"
1,"0003549",1,"I","1","2"
1,"0003550",1,"L","3","5"
1,"0003551",1,"G","4","6"
1,"0003556",1,"I","1","4"
1,"0003557",1,"D","5","7"
1,"0003559",5,"M","4","6"
1,"0003561",1,"D","8","8"
1,"0003564",1,"D","4","5"
1,"0003567",1,"L","2","5"
1,"0003568",1,"G","3","5"
1,"0003570",1,"K","1","1"
1,"0003572",1,"G","8","8"
1,"0003574",3,"N","7","1"
1,"0003577",3,"N","6","1"
1,"0003580",1,"D","5","6"
1,"0003583",1,"D","8","7"
1,"0003585",1,"G","7","7"
1,"0003587",1,"G","6","8"
1,"0003589",1,"M","1","3"
1,"0003590",1,"D","4","5"
1,"0003593",5,"G","4","6"
1,"0003603",1,"L","1","1"
1,"0003604",1,"H","2","4"
1,"0003605",1,"D","4","5"
1,"0003607",1,"G","2","6"
1,"0003609",1,"B","4","1"
1,"0003610",1,"G","1","2"
1,"0003612",1,"G","1","3"
1,"0003615",1,"M","4","5"
1,"0003617",1,"E","1","4"
1,"0003619",1,"D","6","6"
1,"0003620",1,"R","3","1"
1,"0003623",1,"D","3","5"
1,"0003629",1,"D","7","7"
1,"0003630",1,"G","1","4"
1,"0003631",1,"D","1","4"
1,"0003638",1,"G","8","9"
1,"0003645",1,"H","6","6"
1,"0003653",1,"D","9","9"
1,"0003654",1,"R","7","5"
1,"0003664",1,"D","6","6"
1,"0003667",1,"P","1","1"
1,"0003670",5,"G","3","6"
1,"0003676",1,"G","4","6"
1,"0003678",1,"G","4","6"
1,"0003682",1,"D","6","7"
1,"0003684",1,"D","4","6"
1,"0003690",1,"G","9","9"
1,"0003691",1,"F","1","5"
1,"0003693",1,"G","4","6"
1,"0003694",1,"D","4","5"
1,"0003703",1,"D","1","4"
1,"0003705",1,"P","1","2"
1,"0003707",1,"G","1","5"
1,"0003709",1,"D","5","6"
1,"0003710",1,"H","3","5"
1,"0003711",1,"S","4","1"
1,"0003712",1,"H","1","3"
1,"0003717",1,"O","3","1"
1,"0003718",1,"G","5","6"
1,"0003726",1,"F","4","5"
1,"0003728",1,"P","3","1"
1,"0003732",1,"F","5","6"
1,"0003733",1,"M","5","6"
1,"0003735",1,"G","3","5"
1,"0003736",5,"G","6","7"
1,"0003738",1,"H","2","4"
1,"0003740",1,"F","1","4"
1,"0003741",1,"H","5","6"
1,"0003744",1,"D","4","5"
1,"0003747",3,"N","8","1"
1,"0003750",1,"I","4","5"
1,"0003751",1,"M","2","4"
1,"0003755",1,"O","4","1"
1,"0003757",1,"K","2","1"
1,"0003758",1,"L","4","5"
1,"0003760",1,"L","2","4"
1,"0003771",1,"P","7","1"
1,"0003775",1,"G","8","8"
1,"0003778",1,"I","1","2"
1,"0003780",1,"I","1","3"
1,"0003781",1,"G","8","8"
1,"0003786",1,"I","2","5"
1,"0003788",1,"D","6","7"
1,"0003790",1,"H","5","6"
1,"0003792",1,"G","6","7"
1,"0003793",1,"S","4","1"
1,"0003794",1,"G","4","6"
1,"0003795",3,"N","8","1"
1,"0003801",1,"F","1","2"
1,"0003802",1,"P","2","1"
1,"0003803",1,"C","1","2"
1,"0003806",1,"F","7","7"
1,"0003808",1,"D","4","6"
1,"0003809",1,"L","7","7"
1,"0003811",1,"K","4","1"
1,"0003819",1,"G","4","6"
1,"0003821",1,"C","1","4"
1,"0003823",1,"F","1","4"
1,"0003824",1,"D","6","6"
1,"0003826",1,"D","7","6"
1,"0003832",1,"P","3","1"
1,"0003833",1,"R","1","1"
1,"0003835",1,"R","2","1"
1,"0003838",1,"M","7","7"
1,"0003847",1,"D","5","6"
1,"0003848",1,"X","1","2"
1,"0003854",1,"D","8","7"
1,"0003855",1,"R","1","3"
1,"0003857",1,"D","5","7"
1,"0003860",1,"H","3","6"
1,"0003862",1,"G","9","9"
1,"0003864",1,"F","5","6"
1,"0003865",1,"G","4","6"
1,"0003870",1,"G","6","7"
1,"0003872",1,"A","1","2"
1,"0003873",1,"D","4","6"
1,"0003875",1,"D","7","7"
1,"0003877",3,"N","7","1"
1,"0003878",3,"N","8","1"
1,"0003885",1,"G","6","7"
1,"0003886",1,"G","1","4"
1,"0003887",3,"N","7","1"
1,"0003888",1,"M","1","4"
1,"0003889",1,"D","2","5"
1,"0003891",1,"H","1","4"
1,"0003893",1,"L","8","7"
1,"0003897",1,"I","7","6"
1,"0003898",1,"G","1","4"
1,"0003902",1,"D","1","4"
1,"0003903",1,"G","6","7"
1,"0003904",1,"O","1","2"
1,"0003906",1,"G","1","2"
1,"0003909",1,"G","1","5"
1,"0003910",1,"I","2","4"
1,"0003911",1,"L","3","5"
1,"0003913",1,"D","5","6"
1,"0003917",1,"G","1","3"
1,"0003918",3,"N","7","1"
1,"0003919",1,"D","4","6"
1,"0003920",1,"D","3","5"
1,"0003921",1,"G","5","7"
1,"0003927",1,"M","5","6"
1,"0003928",1,"D","7","9"
1,"0003936",1,"D","9","8"
1,"0003937",5,"K","4","1"
1,"0003940",1,"F","1","4"
1,"0003947",1,"R","2","5"
1,"0003951",1,"G","4","6"
1,"0003953",1,"I","2","4"
1,"0003954",1,"D","6","7"
1,"0003957",3,"N","9","1"
1,"0003958",1,"O","2","1"
1,"0003959",1,"I","1","4"
1,"0003960",3,"N","4","1"
1,"0003963",1,"D","1","4"
1,"0003970",1,"M","2","4"
1,"0003973",1,"L","5","6"
1,"0003977",1,"F","4","6"
1,"0003978",1,"H","4","5"
1,"0003979",2,"E","8","8"
1,"0003980",1,"D","1","7"
1,"0003982",1,"D","5","6"
1,"0003990",1,"L","3","4"
1,"0003993",1,"K","2","1"
1,"0004002",1,"M","6","6"
1,"0004003",1,"D","4","5"
1,"0004006",1,"G","1","2"
1,"0004007",1,"G","1","5"
1,"0004008",1,"G","4","6"
1,"0004015",1,"F","1","2"
1,"0004017",5,"G","3","6"
1,"0004022",5,"G","4","6"
1,"0004023",1,"F","4","5"
1,"0004025",1,"D","4","5"
1,"0004026",1,"A","1","4"
1,"0004043",1,"G","6","7"
1,"0004045",1,"H","7","6"
1,"0004047",3,"N","7","1"
1,"0004052",1,"F","1","2"
1,"0004061",1,"M","7","7"
1,"0004062",1,"D","9","8"
1,"0004064",1,"L","4","5"
1,"0004065",1,"L","1","2"
1,"0004068",1,"P","4","1"
1,"0004069",1,"M","4","4"
1,"0004070",1,"K","5","1"
1,"0004071",1,"D","1","1"
1,"0004076",1,"D","1","3"
1,"0004078",1,"R","1","2"
1,"0004080",1,"F","4","5"
1,"0004081",1,"P","5","5"
1,"0004083",1,"D","1","2"
1,"0004084",1,"G","1","6"
1,"0004085",1,"P","8","1"
1,"0004087",1,"F","1","4"
1,"0004090",1,"D","4","6"
1,"0004091",1,"F","1","3"
1,"0004092",1,"H","6","7"
1,"0004100",1,"F","5","6"
1,"0004104",1,"M","1","4"
1,"0004107",1,"D","1","4"
1,"0004108",1,"D","4","5"
1,"0004110",3,"N","7","1"
1,"0004112",1,"H","3","5"
1,"0004113",1,"D","7","8"
1,"0004117",1,"F","1","4"
1,"0004118",3,"R","6","1"
1,"0004123",1,"D","1","1"
1,"0004127",1,"F","3","5"
1,"0004131",1,"M","5","6"
1,"0004138",1,"D","7","7"
1,"0004139",1,"R","3","1"
1,"0004141",1,"L","1","1"
1,"0004145",1,"R","1","1"
1,"0004147",1,"A","1","5"
1,"0004148",1,"D","1","4"
1,"0004149",1,"G","4","6"
1,"0004151",1,"I","6","6"
1,"0004153",1,"D","1","3"
1,"0004154",1,"I","4","5"
1,"0004160",1,"D","6","6"
1,"0004161",1,"F","4","5"
1,"0004167",1,"P","6","1"
1,"0004172",3,"N","7","1"
1,"0004173",1,"D","7","7"
1,"0004182",1,"F","4","6"
1,"0004183",1,"A","6","6"
1,"0004184",1,"D","3","5"
1,"0004185",1,"I","1","4"
1,"0004189",1,"H","3","5"
1,"0004191",1,"K","3","1"
1,"0004192",1,"D","1","3"
1,"0004196",1,"I","6","6"
1,"0004199",3,"N","7","1"
1,"0004206",1,"G","3","6"
1,"0004207",1,"R","1","3"
1,"0004211",1,"P","3","5"
